dt,РВСН_sum,РВСВ_sum,РВЛН_sum,РВЛВ_sum
2020-11-30 22:37:18,2479.838,1239.9194,15753.020400000001,5099.546
2020-11-30 22:41:09,2479.838,1239.9194,15753.020400000001,5099.546
2020-11-30 23:01:06,2477.822,1237.9032,15738.908000000003,5089.466000000001
2020-11-30 23:56:45,2465.978,1231.8548,15671.6236,5069.305
2020-12-10 00:47:23,2167.842,1083.9214,14316.78,4779.486
2020-12-10 00:51:47,2167.842,1083.9214,14316.78,4779.486
2020-12-10 02:06:52,2205.898,1101.8144,14553.430399999997,4858.871
2020-12-10 02:29:06,2211.946,1105.8468,14870.966,4868.952
2020-12-10 03:46:59,2203.882,1101.8144,14823.841199999999,4858.871
2020-12-11 02:56:25,2359.878,1179.9394,17065.015199999998,5989.163
2020-12-11 03:19:55,2365.928,1181.9556,17103.3296,6009.324
2020-12-11 06:18:01,2365.928,1181.9556,17103.3296,6009.324
2020-12-11 06:33:53,2361.896,1179.9394,17079.127599999996,5999.244
2020-12-11 07:37:43,2365.928,1181.9556,16316.530400000003,5909.777999999999
2020-12-11 08:26:53,2367.944,1183.9718,16330.642800000001,5919.8589999999995
2020-12-11 10:30:32,2367.944,1183.9718,16326.610400000003,5919.8589999999995
2020-12-11 10:47:17,2367.944,1183.9718,16330.642800000001,5919.8589999999995
2020-12-11 14:03:24,2373.992,1185.988,16375.005200000003,5929.94
2020-12-11 14:12:59,2375.756,1187.752,16385.0852,5938.760000000001
2020-12-11 16:34:28,2391.886,1195.8166,15751.7648,5579.6370000000015
2020-12-11 16:45:21,2393.902,1195.8166,15764.6168,5579.6370000000015
2020-12-12 19:43:19,2379.788,1189.7682,15053.430399999997,4708.921
2020-12-12 19:47:14,2379.788,1189.7682,15053.430399999997,4708.921
2020-12-17 05:49:10,2423.892,1211.9456,15308.466800000002,4789.565999999999
2020-12-17 05:53:30,2427.924,1213.9616,15318.5468,4799.647000000001
2020-12-17 12:25:43,2397.934,1197.8326,15434.984399999998,4989.919
2020-12-17 12:35:39,2395.918,1197.8326,15424.894400000005,4989.919
2021-01-03 01:49:37,2401.966,1199.8488,16509.320000000003,6250.0
2021-01-03 01:50:44,2407.762,1203.881,16557.2104,6268.900999999999
2021-01-03 17:18:58,2407.762,1203.881,16907.002800000002,6268.900999999999
2021-01-03 18:53:15,0.0,0.0,12850.8058,4668.7249
2021-01-03 18:59:31,0.0,0.0,12318.673999999999,4528.4778
2021-01-03 19:09:35,0.0,0.0,12325.73,4535.5345
2021-01-03 19:13:50,0.0,0.0,12336.818399999996,4542.5905
2021-01-03 19:33:27,0.0,0.0,12343.874399999997,4542.5905
2021-01-03 19:40:38,0.0,0.0,12350.930400000001,4542.5905
2021-01-03 20:07:25,0.0,0.0,11751.6398,4381.1747
2021-01-03 20:11:54,0.0,0.0,11751.6398,4381.1747
2021-01-03 20:47:34,0.0,0.0,11801.158599999997,4402.3441
2021-01-03 21:37:43,0.0,0.0,11668.976,4283.265699999999
2021-02-21 20:33:25,0.0,0.0,11230.468999999997,3751.3860999999997
2021-02-21 20:39:05,0.0,0.0,11247.7314,3751.3860999999997
2021-02-21 20:53:22,0.0,0.0,11254.787400000001,3758.4420999999993
2021-02-21 21:05:51,0.0,0.0,11272.9318,3765.4987999999994
2021-02-21 21:09:25,0.0,0.0,11279.987799999999,3765.4987999999994
2021-02-21 21:25:29,0.0,0.0,11287.0438,3765.4987999999994
2021-02-21 22:10:17,2361.896,1179.9394,14887.350399999998,4779.486
2021-02-21 22:17:50,2363.912,1181.9556,15180.693599999999,4879.032
2021-02-21 22:21:24,2361.896,1179.9394,15166.581199999999,4879.032
2021-02-21 22:39:44,2363.912,1181.9556,15180.693599999999,4879.032
2021-02-21 23:06:45,2369.96,1183.9718,15214.966000000002,4889.1129999999985
2021-02-22 02:03:24,2373.992,1185.988,15239.158400000002,4899.192999999999
2021-02-22 23:24:53,0.0,0.0,10841.6078,4010.7109000000005
2021-02-22 23:30:02,0.0,0.0,11916.077400000002,4346.7739
2021-02-22 23:49:08,2379.788,1189.7682,15402.718799999997,4959.677000000001
2021-02-22 23:52:19,2379.788,1189.7682,15402.718799999997,4959.677000000001
2021-02-23 10:38:07,0.0,0.0,11247.7314,3751.3860999999997
2021-02-23 10:38:34,0.0,0.0,11230.468999999997,3751.3860999999997
2021-02-23 10:39:14,2361.896,1179.9394,14887.350399999998,4779.486
2021-02-23 10:39:38,2363.912,1181.9556,15180.693599999999,4879.032
2021-02-23 20:40:45,2369.96,1183.9718,15354.334400000003,4939.516
2021-02-23 21:00:31,2399.95,1199.8488,15798.889199999996,5000.0
2021-02-23 21:34:02,2397.934,1197.8326,15784.7768,5989.163
2021-02-23 21:49:25,2397.934,1197.8326,16835.686,5989.163
2021-02-23 22:36:44,2415.826,1207.9134,16601.562799999996,6289.062999999999
2021-02-23 22:40:46,2417.842,1207.9134,16624.4952,6299.143000000001
2021-02-24 02:59:13,2441.784,1219.758,16775.7064,6359.627
2021-02-24 03:08:24,2443.8,1221.7742,16789.8188,6359.627
2021-02-24 03:18:26,2449.848,1223.7902,16832.910799999994,6379.788
2021-02-24 03:24:20,2451.864,1225.8064,16842.990800000003,6379.788
2021-02-24 05:13:46,2467.994,1233.871,16939.769599999996,6418.850999999999
2021-02-24 05:42:40,2465.978,1231.8548,16925.6576,6418.850999999999
2021-02-24 05:51:23,2459.93,1229.8388,16901.4652,6408.77
2021-02-24 05:55:06,2459.93,1229.8388,16891.3852,6399.949
2021-02-24 05:59:08,2459.93,1229.8388,16891.3852,6399.949
2021-02-24 06:04:31,2449.848,1223.7902,16832.910799999994,6379.788
2021-02-24 06:17:08,2451.864,1225.8064,16842.990800000003,6379.788
2021-02-24 06:24:39,2453.882,1225.8064,16633.0608,6489.415
2021-02-24 08:20:24,2409.778,1203.881,15927.420799999996,6219.758000000001
2021-02-24 08:49:21,2393.902,1195.8166,15834.673999999999,6029.486
2021-02-24 10:14:04,2379.788,1189.7682,15669.1076,5948.841000000001
2021-02-24 10:58:58,2387.852,1193.8004,15727.572400000005,5969.002
2021-02-24 21:02:24,2459.93,1229.8388,16891.3852,6399.949
2021-02-24 21:02:54,2449.848,1223.7902,16832.910799999994,6379.788
2021-02-25 00:11:52,2357.862,1177.9234,15533.268800000003,5889.616999999999
2021-02-25 00:29:14,2405.998,1201.8648,16543.098400000003,6258.820999999999
2021-02-25 01:18:41,2405.998,1201.8648,17593.2412,6519.656999999998
2021-02-25 02:09:17,2405.998,1201.8648,18657.002800000002,7269.404999999999
2021-02-25 02:42:15,2441.784,1219.758,16775.7064,6359.627
2021-02-25 03:29:25,2411.794,1205.8972,19050.6536,7289.566999999998
2021-02-25 03:43:06,2411.794,1205.8972,19050.6536,7289.566999999998
2021-02-25 03:48:46,2437.752,1217.9938,16751.514000000003,6349.547000000001
2021-02-25 03:51:47,2435.988,1217.9938,16741.434000000005,6339.466000000001
2021-02-25 04:16:07,2421.876,1209.9294,19123.2404,7319.808000000002
2021-02-25 04:34:32,2409.778,1203.881,19377.5236,7279.485999999999
2021-02-25 04:39:41,2429.94,1213.9616,16707.151599999997,6329.385000000001
2021-02-25 05:03:35,2429.94,1213.9616,16707.151599999997,6329.385000000001
2021-02-25 05:52:23,2405.998,1201.8648,20043.097999999998,7769.656999999998
2021-02-25 07:46:26,2405.998,1201.8648,20057.21,8019.152999999998
2021-02-25 08:03:43,2407.762,1203.881,20417.084,8029.233999999999
2021-02-25 08:03:50,2391.886,1195.8166,20626.510000000002,7968.75
2021-02-25 08:23:05,2379.788,1189.7682,20535.538,7929.687999999998
2021-02-25 08:44:32,2379.788,1189.7682,20511.346,7919.606999999998
2021-02-25 08:48:25,2379.788,1189.7682,20511.346,7919.606999999998
2021-02-25 20:45:25,2331.906,1165.8266,15708.9176,6309.224000000001
2021-02-25 20:50:43,2333.922,1165.8266,15718.997600000002,6309.224000000001
2021-02-25 20:54:37,2333.922,1165.8266,15718.997600000002,6309.224000000001
2021-02-25 21:01:59,2335.938,1167.8428,15733.119999999999,6319.304000000001
2021-02-25 21:31:00,2339.97,1169.8588,15757.312399999995,6329.385000000001
2021-02-25 21:36:05,2341.986,1169.8588,15767.392399999997,6339.466000000001
2021-02-25 22:46:45,2407.762,1203.881,17607.353600000002,7019.908999999999
2021-02-25 23:28:31,2407.762,1203.881,17607.353600000002,7019.908999999999
2021-02-26 01:40:27,2397.934,1197.8326,17534.7768,6989.6669999999995
2021-02-26 01:54:01,2435.988,1217.9938,16741.434000000005,6339.466000000001
2021-02-26 01:56:26,2443.8,1221.7742,16789.8188,6359.627
2021-02-26 01:57:36,2397.934,1197.8326,17534.7768,6989.6669999999995
2021-02-26 02:30:44,2395.918,1197.8326,17524.6968,6989.6669999999995
2021-02-26 02:37:50,2395.918,1197.8326,17524.6968,6989.6669999999995
2021-02-26 02:46:58,2401.966,1199.8488,17558.969199999996,6999.748
2021-02-26 03:13:32,2405.998,1201.8648,17583.161200000002,7009.827999999999
2021-02-26 03:19:07,2407.762,1203.881,17607.353600000002,7019.908999999999
2021-02-26 03:42:11,2409.778,1203.881,17617.443600000002,7029.989999999999
2021-02-26 04:55:45,2423.892,1211.9456,17718.4964,7069.052000000001
2021-02-26 05:14:47,2427.924,1213.9616,17746.7208,7079.133000000001
2021-02-26 06:27:53,2423.892,1211.9456,17722.5288,7069.052000000001
2021-02-26 06:35:26,2423.892,1211.9456,17722.5288,7069.052000000001
2021-02-26 08:37:53,2421.876,1209.9294,17708.416400000002,7058.972000000002
2021-02-26 08:50:47,2413.81,1205.8972,17651.716,7038.810000000001
2021-02-26 10:24:45,2381.804,1189.7682,20545.618000000002,7929.687999999998
2021-02-26 22:37:10,2391.886,1195.8166,20626.510000000002,7968.75
2021-02-26 22:41:16,2335.938,1167.8428,15733.119999999999,6319.304000000001
2021-02-26 23:13:26,2407.762,1203.881,17607.353600000002,7019.908999999999
2021-02-27 14:29:21,2437.752,1217.9938,16751.514000000003,6349.547000000001
2021-02-27 14:29:40,2437.752,1217.9938,16751.514000000003,6349.547000000001
2021-02-27 14:30:04,2429.94,1213.9616,16707.151599999997,6329.385000000001
2021-02-27 14:30:27,2437.752,1217.9938,16751.514000000003,6349.547000000001
2021-02-27 17:02:53,2399.95,1199.8488,13699.096800000003,5749.748
2021-02-27 17:08:24,2405.998,1201.8648,14073.0812,5759.827999999999
2021-02-27 17:24:38,2399.95,1199.8488,14399.447600000001,5498.991999999999
2021-02-27 17:40:54,2405.998,1201.8648,14433.719599999999,5509.071999999999
2021-02-27 19:04:01,2401.966,1199.8488,15808.969199999996,5749.748
2021-02-27 19:24:13,2407.762,1203.881,15843.241200000002,5769.908999999999
2021-02-27 19:35:36,2411.794,1205.8972,15877.523600000002,5779.989999999999
2021-02-27 19:42:10,2413.81,1205.8972,15881.556,5779.989999999999
2021-02-27 19:51:27,2401.966,1199.8488,15808.969199999996,5999.244
2021-02-27 20:11:37,2395.918,1197.8326,16475.047599999998,6239.919
2021-02-27 20:25:15,2399.95,1199.8488,16499.239999999994,6250.0
2021-02-27 20:37:00,2401.966,1199.8488,16509.320000000003,6250.0
2021-02-27 20:38:44,2401.966,1199.8488,16509.320000000003,6250.0
2021-02-27 20:42:19,2401.966,1199.8488,16509.320000000003,6250.0
2021-02-27 21:05:57,2405.998,1201.8648,16533.018400000004,6258.820999999999
2021-02-27 21:12:01,2407.762,1203.881,16557.2104,6268.900999999999
2021-02-27 21:18:32,2409.778,1203.881,16206.651999999998,6268.900999999999
2021-02-27 21:42:11,2399.95,1199.8488,16849.7984,5999.244
2021-02-27 22:03:04,2405.998,1201.8648,16183.719599999999,6509.575999999998
2021-02-27 22:13:02,2407.762,1203.881,16202.619599999996,6519.656999999998
2021-02-27 22:27:46,2399.95,1199.8488,16499.239999999994,6748.991999999999
2021-02-27 22:31:30,2399.95,1199.8488,16499.239999999994,6748.991999999999
2021-02-28 03:10:00,2397.934,1197.8326,16485.127599999996,6738.910999999999
2021-02-28 03:30:37,2399.95,1199.8488,16499.239999999994,6748.991999999999
2021-02-28 03:35:22,2397.934,1197.8326,16835.686,6738.910999999999
2021-02-28 03:40:27,2397.934,1197.8326,16835.686,6738.910999999999
2021-02-28 03:44:42,2395.918,1197.8326,16825.606000000003,6738.910999999999
2021-02-28 03:47:55,2397.934,1197.8326,16835.686,6738.910999999999
2021-02-28 04:35:48,2411.794,1205.8972,17207.16,6878.779999999999
2021-02-28 04:52:49,2417.842,1207.9134,17255.5444,6898.941999999998
2021-02-28 07:51:44,2405.998,1201.8648,16533.018400000004,6258.820999999999
2021-02-28 10:37:09,2399.95,1199.8488,16597.5316,6199.597000000001
2021-02-28 10:42:25,2403.982,1201.8648,16621.724,6289.062999999999
2021-02-28 14:39:11,2401.966,1199.8488,16509.320000000003,6250.0
2021-02-28 14:41:50,2395.918,1197.8326,16475.047599999998,6239.919
2021-02-28 14:42:59,2399.95,1199.8488,16499.239999999994,6748.991999999999
2021-02-28 14:44:00,2407.762,1203.881,16202.619599999996,6519.656999999998
2021-02-28 17:54:21,2397.934,1197.8326,16485.127599999996,6738.910999999999
2021-02-28 17:55:10,2397.934,1197.8326,16835.686,6738.910999999999
2021-02-28 22:14:13,2399.95,1199.8488,16499.239999999994,6250.0
2021-02-28 22:14:39,2401.966,1199.8488,15808.969199999996,5749.748
2021-02-28 22:15:10,2401.966,1199.8488,16509.320000000003,6250.0
2021-03-03 00:05:38,2403.982,1201.8648,16522.938400000003,6258.820999999999
2021-03-03 00:06:24,2403.982,1201.8648,16522.938400000003,6258.820999999999
2021-03-03 06:41:32,0.0,0.0,12318.673999999999,4528.4778
2021-03-03 06:42:03,0.0,0.0,12343.874399999997,4542.5905
2021-03-03 19:27:55,2405.998,1201.8648,15843.241200000002,6519.656999999998
2021-03-03 19:40:15,2411.794,1205.8972,15867.443600000004,6278.981999999999
2021-03-03 20:13:41,2401.966,1199.8488,16509.320000000003,6250.0
2021-03-03 21:10:29,2411.794,1205.8972,16581.4028,6278.981999999999
2021-03-13 00:11:39,2391.886,1195.8166,17150.702399999995,6979.587
2021-03-13 00:38:31,2391.886,1195.8166,17150.702399999995,6979.587
2021-03-13 00:42:06,2391.886,1195.8166,17150.702399999995,6979.587
2021-03-13 01:06:44,2391.886,1195.8166,16791.333999999995,6969.506
2021-03-13 01:52:18,2385.836,1191.7844,16757.0516,6959.425
2021-03-13 01:58:43,2385.836,1191.7844,16742.939599999998,6949.344
2021-03-13 02:24:02,2395.918,1197.8326,17174.894400000005,6989.6669999999995
2021-03-13 02:29:58,2395.918,1197.8326,17314.766799999998,6989.6669999999995
2021-03-13 03:36:14,2399.95,1199.8488,17548.889199999998,6748.991999999999
2021-03-13 03:57:45,2399.95,1199.8488,17548.889199999998,6748.991999999999
2021-03-13 04:46:58,2399.95,1199.8488,17199.096800000003,6849.799000000002
2021-03-13 05:35:57,2399.95,1199.8488,17199.096800000003,6849.799000000002
2021-03-13 06:02:23,2399.95,1199.8488,17199.096800000003,6849.799000000002
2021-03-13 08:41:31,2401.966,1199.8488,17209.1768,6849.799000000002
2021-03-13 10:00:47,2399.95,1199.8488,17199.096800000003,6849.799000000002
2021-03-13 14:11:38,0.0,0.0,12758.4396,4626.3861
2021-03-13 16:02:01,0.0,0.0,12850.8058,4668.7249
2021-03-13 16:32:07,0.0,0.0,12751.3836,4626.3861
2021-03-13 18:02:46,2381.804,1189.7682,17073.8416,6799.395
2021-03-13 18:08:00,2381.804,1189.7682,17073.8416,6799.395
2021-03-13 18:24:27,2383.82,1191.7844,17083.921599999998,6799.395
2021-03-13 18:28:36,2381.804,1189.7682,17073.8416,6799.395
2021-03-13 18:32:58,2381.804,1189.7682,17073.8416,6799.395
2021-03-13 18:38:19,2231.854,1115.9274,15680.945599999997,6399.949
2021-03-13 18:53:17,2231.854,1115.9274,15680.945599999997,6399.949
2021-03-13 19:00:22,2233.87,1115.9274,15701.105599999995,6399.949
2021-03-13 19:11:34,2235.886,1117.9434,15715.217599999996,6408.77
2021-03-13 19:16:34,2381.804,1189.7682,17073.8416,6799.395
2021-03-13 21:02:43,2229.838,1113.9112,15676.9132,6389.869
2021-03-13 21:32:01,2225.806,1111.8952,15642.640800000001,6379.788
2021-03-13 22:35:18,2233.87,1115.9274,15691.025599999997,6399.949
2021-03-13 22:44:22,2233.87,1115.9274,15691.025599999997,6399.949
2021-03-13 22:51:07,2233.87,1115.9274,15701.105599999995,6399.949
2021-03-13 22:56:29,2235.886,1117.9434,15715.217599999996,6408.77
2021-03-13 23:01:04,2235.886,1117.9434,15715.217599999996,6408.77
2021-03-13 23:10:27,2237.904,1117.9434,15725.297600000005,6408.77
2021-03-14 00:00:47,2433.972,1215.9778,16866.6804,6999.748
2021-03-14 00:01:38,2467.994,1233.871,17099.298400000003,7099.294
2021-03-14 00:02:31,2393.902,1195.8166,17160.782399999996,6979.587
2021-03-14 00:03:22,2393.902,1195.8166,17160.782399999996,6979.587
2021-03-14 00:04:18,2395.918,1197.8326,17174.894400000005,6989.6669999999995
2021-03-14 00:05:01,2385.836,1191.7844,16742.939599999998,6949.344
2021-03-14 00:49:41,2241.936,1119.9598,15759.580000000004,6428.931000000001
2021-03-14 01:28:03,2243.952,1121.9758,15773.188400000003,6428.931000000001
2021-03-14 02:11:33,0.0,0.0,12283.771600000002,4451.7389
2021-03-14 02:11:33,0.0,0.0,12283.771600000002,4451.7389
2021-03-14 02:17:39,0.0,0.0,10938.5084,3912.8019000000004
2021-03-14 02:21:57,0.0,0.0,10938.5084,3912.8019000000004
2021-03-14 03:06:20,0.0,0.0,11292.716400000001,3569.6822
2021-03-14 03:17:27,0.0,0.0,11292.716400000001,3569.6822
2021-03-14 03:34:39,0.0,0.0,11292.716400000001,3569.6822
2021-03-14 04:08:00,0.0,0.0,11513.102600000002,3429.4351
2021-03-14 04:14:29,0.0,0.0,11513.102600000002,3429.4351
2021-03-14 04:27:18,0.0,0.0,11513.102600000002,3429.4351
2021-03-14 07:20:55,2241.936,1119.9598,15759.580000000004,6428.931000000001
2021-03-14 07:25:02,2241.936,1119.9598,15759.580000000004,6428.931000000001
2021-03-14 08:42:35,2243.952,1121.9758,15773.188400000003,6428.931000000001
2021-03-14 08:49:16,2243.952,1121.9758,15773.188400000003,6428.931000000001
2021-03-14 12:26:21,2239.92,1119.9598,15739.419999999998,6418.850999999999
2021-03-14 12:29:47,2239.92,1119.9598,15739.419999999998,6418.850999999999
2021-03-14 12:30:53,2401.966,1199.8488,17209.1768,6499.496
2021-03-14 12:31:08,2003.78,1001.764,13033.018000000002,5509.071999999999
2021-03-14 12:31:50,0.0,0.0,12758.4396,4626.3861
2021-03-14 15:53:35,2239.92,1119.9598,16463.4588,6979.587
2021-03-14 15:57:31,2239.92,1119.9598,16463.4588,6979.587
2021-03-14 22:26:21,2197.832,1097.7822,16285.2844,6888.860999999999
2021-03-14 22:42:36,2195.816,1097.7822,16275.2044,6888.860999999999
2021-03-14 22:47:51,0.0,0.0,11143.9006,3317.4140999999995
2021-03-14 23:46:03,2250.0,1123.992,16391.3852,6969.506
2021-03-14 23:50:34,2251.764,1125.756,16405.497200000005,6969.506
2021-03-15 00:45:07,2253.78,1125.756,16425.6572,6979.587
2021-03-15 00:56:42,2253.78,1125.756,16415.577200000003,6979.587
2021-03-15 00:59:03,2253.78,1125.756,16415.577200000003,6979.587
2021-03-15 01:05:33,2255.796,1127.7722,16439.7696,6989.6669999999995
2021-03-15 01:22:05,2253.78,1125.756,16415.577200000003,6979.587
2021-03-15 01:38:33,2253.78,1125.756,16425.6572,6979.587
2021-03-15 02:49:31,2253.78,1125.756,16425.6572,6979.587
2021-03-15 03:03:51,2255.796,1127.7722,16439.7696,6989.6669999999995
2021-03-15 04:38:09,0.0,0.0,11244.7088,3345.6402000000003
2021-03-15 04:42:05,0.0,0.0,11237.6528,3345.6402000000003
2021-03-15 07:45:07,2250.0,1123.992,16391.3852,6959.425
2021-03-15 08:10:56,2247.984,1123.992,16377.272799999997,6959.425
2021-03-15 09:05:21,2250.0,1123.992,16391.3852,6959.425
2021-03-15 09:07:06,2250.0,1123.992,16391.3852,6959.425
2021-03-16 04:44:17,2205.898,1101.8144,16483.621600000002,6969.506
2021-03-16 04:48:32,2207.914,1103.8306,16507.814,6979.587
2021-03-16 04:54:03,2207.914,1103.8306,16507.814,6979.587
2021-03-16 05:14:11,2213.962,1105.8468,16544.354399999997,6939.264000000001
2021-03-16 05:18:33,2211.946,1105.8468,16531.502,7089.214000000001
2021-03-16 05:24:13,2213.962,1105.8468,16554.434399999995,6949.344
2021-03-16 07:03:09,2221.774,1109.879,16612.898800000003,6979.587
2021-03-16 07:09:13,2221.774,1109.879,16612.898800000003,6979.587
2021-03-16 08:22:57,2227.822,1113.9112,16661.293199999996,6989.6669999999995
2021-03-16 08:38:38,2229.838,1113.9112,16661.293199999996,6999.748
2021-03-16 08:48:41,2205.898,1101.8144,16483.621600000002,6969.506
2021-03-16 10:40:29,2207.914,1103.8306,16507.814,6979.587
2021-03-16 10:49:48,2207.914,1103.8306,16507.814,6979.587
2021-03-16 10:52:23,2207.914,1103.8306,16507.814,6979.587
2021-03-16 11:38:00,2213.962,1105.8468,16554.434399999995,6949.344
2021-03-16 11:43:04,2213.962,1105.8468,16554.434399999995,6949.344
2021-03-16 12:52:18,2209.93,1103.8306,16521.422,6939.264000000001
2021-03-16 13:43:54,2209.93,1103.8306,16507.814,6929.183000000002
2021-03-16 14:30:40,2250.0,1123.992,16391.3852,6969.506
2021-03-16 15:34:14,2201.864,1099.7984,17149.196000000004,6898.941999999998
2021-03-16 15:39:18,2199.848,1099.7984,17139.115999999998,6898.941999999998
2021-03-16 15:54:58,2199.848,1099.7984,17139.115999999998,6898.941999999998
2021-03-16 16:01:00,2199.848,1099.7984,17139.115999999998,6898.941999999998
2021-03-16 16:05:26,2199.848,1099.7984,17139.115999999998,6898.941999999998
2021-03-16 16:24:13,2199.848,1099.7984,17139.115999999998,6898.941999999998
2021-03-16 16:26:15,2199.848,1099.7984,17139.115999999998,6898.941999999998
2021-03-16 16:30:36,2199.848,1099.7984,17139.115999999998,6898.941999999998
2021-03-16 16:32:46,2199.848,1099.7984,15738.9088,6399.949
2021-03-16 16:37:24,2199.848,1099.7984,15738.9088,6399.949
2021-03-16 16:39:18,2197.832,1097.7822,14745.214400000003,5989.163
2021-03-16 16:43:03,2197.832,1097.7822,14745.214400000003,5989.163
2021-03-16 16:44:37,2197.832,1097.7822,14745.214400000003,5989.163
2021-03-16 16:54:32,2199.848,1099.7984,14759.326800000003,5999.244
2021-03-16 17:03:45,4104.336,2218.246,5690.524,2170.8668
2021-03-16 17:10:48,2201.864,1099.7984,14769.406800000002,5999.244
2021-03-16 17:14:59,2201.864,1099.7984,14769.406800000002,5999.244
2021-03-16 17:16:32,2201.864,1099.7984,14769.406800000002,5999.244
2021-03-16 17:24:41,2201.864,1099.7984,14769.406800000002,5999.244
2021-03-16 17:28:02,2201.864,1099.7984,14769.406800000002,5999.244
2021-03-16 17:31:59,2201.864,1099.7984,17149.196000000004,6898.941999999998
2021-03-16 17:38:41,2199.848,1099.7984,17139.115999999998,6898.941999999998
2021-03-16 23:46:41,2371.976,1185.988,17830.8944,7058.972000000002
2021-03-16 23:47:37,2457.914,1227.8226,17605.344399999998,6969.506
2021-03-17 00:29:32,2381.804,1189.7682,17073.8416,6799.395
2021-03-17 00:30:21,2250.0,1123.992,16391.3852,6959.425
2021-03-17 00:30:58,2250.0,1123.992,16391.3852,6959.425
2021-03-17 03:15:12,2193.8,1095.7662,18560.7344,7229.0830000000005
2021-03-17 03:27:08,2195.816,1097.7822,18560.7344,7479.839000000001
2021-03-17 05:18:24,0.0,0.0,13674.396400000003,5067.4141
2021-03-17 06:03:27,2201.864,1099.7984,19678.930000000004,7508.820999999999
2021-03-17 06:07:29,0.0,0.0,13167.4654,4906.879599999999
2021-03-17 06:12:37,2201.864,1099.7984,19678.930000000004,7508.820999999999
2021-03-17 20:49:25,2207.914,1103.8306,19390.372000000007,7279.485999999999
2021-03-17 21:33:36,2207.914,1103.8306,19030.994,7029.989999999999
2021-03-18 09:41:43,2459.93,1229.8388,17615.424399999996,6969.506
2021-03-19 09:04:27,2205.898,1101.8144,16207.152800000002,6019.405
2021-03-19 09:14:10,2205.898,1101.8144,16207.152800000002,6019.405
2021-03-19 09:26:49,2207.914,1103.8306,15516.882000000001,5719.506
2021-03-19 09:59:30,2217.994,1107.863,17698.8368,6499.496
2021-03-19 10:32:45,2215.978,1107.863,17125.506800000003,6299.143000000001
2021-03-19 10:40:06,2219.758,1109.879,17153.7312,6309.224000000001
2021-03-19 12:22:46,2199.848,1099.7984,16998.487600000004,6250.0
2021-03-19 12:59:34,2201.864,1099.7984,17022.6796,6258.820999999999
2021-03-19 14:18:32,2459.93,1229.8388,17615.424399999996,6969.506
2021-03-19 14:19:15,2449.848,1223.7902,17557.464,6949.344
2021-03-19 14:19:49,2449.848,1223.7902,17557.464,6949.344
2021-03-19 14:21:09,2459.93,1229.8388,17615.424399999996,6969.506
2021-03-19 14:21:54,2453.882,1225.8064,17581.152000000002,6959.425
2021-03-19 14:22:47,2233.87,1115.9274,15691.025599999997,6399.949
2021-03-19 14:23:57,2233.87,1115.9274,15691.025599999997,6399.949
2021-03-19 15:12:09,0.0,0.0,11292.716400000001,3569.6822
2021-03-19 15:12:49,2207.914,1103.8306,16507.814,6979.587
2021-03-19 15:13:46,2205.898,1101.8144,17183.468399999998,6258.820999999999
2021-03-19 15:13:48,2381.804,1189.7682,17073.8416,6799.395
2021-03-19 15:25:01,2199.848,1099.7984,17139.115999999998,6898.941999999998
2021-03-19 15:25:28,2199.848,1099.7984,17139.115999999998,6898.941999999998
2021-03-19 15:32:15,2207.914,1103.8306,17206.4004,6268.900999999999
2021-03-19 15:45:05,2207.914,1103.8306,17206.4004,6268.900999999999
2021-03-19 15:53:22,2207.914,1103.8306,17627.520399999998,6019.405
2021-03-19 15:56:39,2207.914,1103.8306,17627.520399999998,6019.405
2021-03-19 15:59:14,2209.93,1103.8306,17640.3724,6029.486
2021-03-19 16:31:39,2209.93,1103.8306,17640.3724,6029.486
2021-03-19 17:05:42,2201.864,1099.7984,17583.168,6009.324
2021-03-19 17:18:13,2207.914,1103.8306,17627.520399999998,6019.405
2021-03-19 17:30:02,2201.864,1099.7984,17583.168,6009.324
2021-03-19 17:34:32,2201.864,1099.7984,17583.168,6009.324
2021-03-19 17:42:24,2201.864,1099.7984,17569.5596,5999.244
2021-03-19 17:52:14,2207.914,1103.8306,17486.891599999995,6019.405
2021-03-19 17:59:14,2207.914,1103.8306,17486.891599999995,6019.405
2021-03-19 18:01:23,2207.914,1103.8306,17486.891599999995,6019.405
2021-03-19 18:42:37,2197.832,1097.7822,17405.4952,5989.163
2021-03-19 19:11:25,2209.93,1103.8306,17501.003999999997,6029.486
2021-03-19 20:35:03,2209.93,1103.8306,16227.322800000002,6029.486
2021-03-19 20:56:50,2199.848,1099.7984,17419.607199999995,5999.244
2021-03-19 21:04:12,2199.848,1099.7984,17349.55,5999.244
2021-03-19 22:18:13,2207.914,1103.8306,16217.232800000002,6019.405
2021-03-19 23:11:24,2203.882,1101.8144,16193.040400000004,6009.324
2021-03-19 23:23:11,2195.816,1097.7822,17801.162399999997,5979.0830000000005
2021-03-19 23:34:56,2195.816,1097.7822,17801.162399999997,5979.0830000000005
2021-03-20 00:29:08,2203.882,1101.8144,16193.040400000004,6009.324
2021-03-20 01:50:14,2191.784,1095.7662,17766.89,5969.002
2021-03-20 01:53:41,2191.784,1095.7662,17766.89,5969.002
2021-03-20 01:57:33,2191.784,1095.7662,17766.89,5969.002
2021-03-20 02:24:43,2197.832,1097.7822,17825.3548,5989.163
2021-03-20 02:29:53,2197.832,1097.7822,17825.3548,5989.163
